client_id,full_name,age,gender,marital_status,region,education_level,employment_years,risk_score,risk_level,approve_credit,income,credit_score,loan_amount,past_due,monthly_expenses,savings_balance
1788,Client_1788,32,male,married,Tashkent,master,7,40.236,0,1,9740.1,772,12768.75,1,5272.91,16169.82
1789,Client_1789,33,female,divorced,Tashkent,master,9,97.912,2,1,5117.56,656,6904.07,2,2317.8,3500.98
1790,Client_1790,45,female,single,Tashkent,high_school,7,80.445,1,1,7796.56,691,13038.51,2,2352.95,11992.77
1791,Client_1791,39,male,divorced,Samarkand,high_school,19,170.264,3,0,8105.19,511,20282.88,2,4414.53,4862.49
1792,Client_1792,56,male,divorced,Samarkand,master,7,71.555,1,1,4110.62,709,7299.11,2,1661.39,4428.39
1793,Client_1793,28,male,widowed,Andijan,high_school,8,120.547,3,0,4398.55,610,8719.34,5,1550.39,6122.44
1794,Client_1794,49,male,widowed,Namangan,master,6,153.841,3,0,8897.07,543,14073.92,3,3931.53,13955.42
1795,Client_1795,52,male,divorced,Namangan,high_school,13,35.311,0,1,5540.58,782,9765.37,1,2660.84,13587.52
1796,Client_1796,64,female,divorced,Tashkent,high_school,27,87.615,2,1,5581.55,676,8825.09,2,2442.11,13755.42
1797,Client_1797,38,female,married,Bukhara,master,1,178.645,3,0,6218.69,493,11554.37,4,3532.82,4329.07
1798,Client_1798,26,female,widowed,Samarkand,bachelor,7,120.658,3,0,5544.28,609,7411.18,2,2501.62,8739.25
1799,Client_1799,38,female,widowed,Samarkand,high_school,12,85.852,2,1,7789.4,680,12163.34,1,4295.33,16624.29
1800,Client_1800,39,female,married,Tashkent,master,20,83.924,1,1,5226.94,683,9284.93,4,2272.59,5098.49
1801,Client_1801,42,female,single,Samarkand,bachelor,27,108.375,2,1,4051.36,635,7968.28,3,1344.53,8107.28
1802,Client_1802,57,female,widowed,Tashkent,bachelor,34,236.911,3,0,8734.53,377,34094.14,4,3606.65,19715.92
1803,Client_1803,52,male,widowed,Andijan,high_school,22,110.745,2,1,5300.63,630,7272.9,2,1243.18,9673.52
1804,Client_1804,61,male,single,Namangan,master,14,37.696,0,1,5871.97,776,11264.02,1,1715.03,6784.52
1805,Client_1805,23,female,widowed,Bukhara,master,1,23.12,0,1,8244.79,806,12691.19,0,4175.92,19344.45
1806,Client_1806,48,female,widowed,Namangan,high_school,11,113.473,2,1,7105.37,625,12392.93,2,3301.08,16108.15
1807,Client_1807,30,male,single,Namangan,master,2,0.509,0,1,8668.51,850,14450.71,3,2311.09,16744.54
1808,Client_1808,55,male,single,Andijan,master,4,158.218,3,0,8267.71,534,19658.96,4,3102.1,10147.26
1809,Client_1809,49,male,divorced,Samarkand,bachelor,2,122.557,3,0,6319.85,607,10530.06,2,1622.92,13169.27
1810,Client_1810,35,male,married,Bukhara,bachelor,18,45.308,0,1,8532.88,760,15860.24,3,4627.61,9661.08
1811,Client_1811,53,female,married,Samarkand,high_school,1,52.971,0,1,7251.66,746,12149.47,1,1767.0,7294.49
1812,Client_1812,27,male,single,Namangan,high_school,16,86.127,2,1,6102.42,679,11448.78,2,2817.45,9336.86
1813,Client_1813,32,female,single,Tashkent,bachelor,13,136.248,3,0,7435.6,579,18256.5,1,3292.48,18546.4
1814,Client_1814,50,female,widowed,Namangan,master,27,135.67,3,0,5035.81,579,9447.49,4,1959.49,10618.72
1815,Client_1815,41,female,divorced,Samarkand,bachelor,26,118.503,3,0,8250.77,615,16680.08,3,2568.41,16168.09
1816,Client_1816,51,male,divorced,Namangan,bachelor,9,134.347,3,0,8056.18,583,18083.3,2,2912.97,11311.08
1817,Client_1817,44,male,single,Tashkent,high_school,2,79.512,1,1,7180.54,692,11318.98,3,3752.24,8070.21
1818,Client_1818,40,female,widowed,Andijan,high_school,24,90.256,2,1,4122.59,672,4987.33,1,2080.34,9118.35
1819,Client_1819,57,female,widowed,Samarkand,bachelor,21,138.082,3,0,8731.61,575,20158.28,2,4326.72,14280.24
1820,Client_1820,24,female,married,Namangan,high_school,29,101.676,2,1,7655.64,648,9283.51,2,3827.28,16279.79
1821,Client_1821,48,male,married,Samarkand,bachelor,20,205.246,3,0,6965.56,442,20325.37,3,1794.01,10277.74
1822,Client_1822,64,female,widowed,Andijan,high_school,29,70.657,1,1,6729.0,711,13572.56,2,1612.53,13511.26
1823,Client_1823,40,male,married,Namangan,master,27,53.855,0,1,6194.92,745,8405.95,2,3373.75,13848.64
1824,Client_1824,44,female,single,Namangan,high_school,30,126.695,3,0,6483.29,598,8962.05,3,3467.72,8316.64
1825,Client_1825,52,female,widowed,Samarkand,bachelor,25,120.888,3,0,8153.83,609,12375.4,2,3852.91,4298.2
1826,Client_1826,61,female,married,Samarkand,bachelor,21,73.768,1,1,6224.91,703,10372.15,2,2753.67,6286.25
1827,Client_1827,56,male,divorced,Tashkent,high_school,20,80.682,1,1,6588.55,690,13921.09,3,2284.57,15350.19
1828,Client_1828,54,male,widowed,Andijan,high_school,0,51.167,0,1,6808.61,750,10302.3,3,1972.0,12766.72
1829,Client_1829,56,female,widowed,Tashkent,high_school,12,120.692,3,0,6849.7,610,9369.7,2,3199.24,13524.31
1830,Client_1830,22,male,divorced,Namangan,master,20,115.612,3,0,6073.28,621,11948.26,3,3432.7,6987.78
1831,Client_1831,35,female,single,Samarkand,high_school,8,95.518,2,1,6744.7,660,13278.51,2,2527.9,12832.1
1832,Client_1832,54,male,divorced,Namangan,bachelor,16,133.662,3,0,7514.97,584,13445.56,2,2414.45,13471.07
1833,Client_1833,56,male,widowed,Namangan,phd,20,96.641,2,1,5642.79,658,11069.38,2,1739.65,4834.45
1834,Client_1834,26,male,single,Bukhara,master,30,132.816,3,0,6751.64,586,11457.41,4,1414.35,16456.33
1835,Client_1835,59,female,married,Bukhara,high_school,21,66.578,1,1,9896.48,718,18505.59,3,4039.02,11955.45
1836,Client_1836,62,male,married,Namangan,master,11,127.61,3,0,6905.28,596,11656.77,3,4110.68,8000.28
1837,Client_1837,32,male,married,Samarkand,high_school,5,74.728,1,1,5604.37,703,7512.89,0,2948.43,6940.02
1838,Client_1838,23,female,widowed,Namangan,bachelor,15,20.177,0,1,5428.88,811,9433.4,1,3034.69,3710.31
1839,Client_1839,38,female,divorced,Bukhara,master,25,66.079,1,1,5102.21,719,8246.55,3,2288.16,8928.49
1840,Client_1840,60,female,single,Samarkand,bachelor,4,77.612,1,1,9440.67,696,13077.28,4,3706.21,9225.89
1841,Client_1841,41,female,married,Namangan,bachelor,8,146.715,3,0,8512.03,557,22168.05,3,5074.73,17931.67
1842,Client_1842,35,male,single,Andijan,high_school,13,23.588,0,1,5065.56,805,7979.79,2,1919.16,6526.03
1843,Client_1843,53,male,widowed,Andijan,high_school,29,35.889,0,1,7320.56,780,8587.93,2,4148.8,10374.09
1844,Client_1844,55,male,married,Namangan,bachelor,25,92.872,2,1,8837.25,666,16070.41,1,4460.5,15843.82
1845,Client_1845,46,male,widowed,Samarkand,high_school,28,103.065,2,1,6939.3,645,15081.79,3,2306.56,14043.35
1846,Client_1846,28,male,divorced,Namangan,phd,18,122.614,3,0,6262.58,607,13130.33,1,2512.7,6026.05
1847,Client_1847,56,female,widowed,Namangan,master,7,5.673,0,1,10361.35,841,11501.23,1,3665.14,25204.9
1848,Client_1848,50,male,widowed,Bukhara,master,22,50.489,0,1,4141.98,751,6824.43,2,1054.09,7226.28
1849,Client_1849,43,male,divorced,Andijan,bachelor,34,119.85,3,0,10948.87,612,21734.57,3,3752.25,5597.91
1850,Client_1850,62,male,single,Bukhara,bachelor,30,36.571,0,1,7090.0,779,12430.23,1,3939.13,9438.52
1851,Client_1851,64,female,divorced,Bukhara,master,34,25.781,0,1,8935.65,801,9862.96,1,4477.24,12274.32
1852,Client_1852,34,female,divorced,Namangan,master,31,86.523,2,1,5199.08,678,9773.62,3,1617.08,11013.37
1853,Client_1853,34,male,widowed,Bukhara,bachelor,4,101.441,2,1,5911.62,649,7018.51,3,2052.31,6563.55
1854,Client_1854,22,female,single,Andijan,high_school,15,130.438,3,0,5380.06,591,11588.03,2,2402.59,6254.07
1855,Client_1855,57,female,married,Bukhara,high_school,16,54.052,0,1,6848.45,744,13540.27,1,2509.66,4389.78
1856,Client_1856,25,female,divorced,Andijan,bachelor,31,104.613,2,1,7461.59,642,10243.89,4,2993.72,7962.2
1857,Client_1857,58,female,single,Bukhara,bachelor,31,106.618,2,1,8600.2,638,13260.47,3,4121.8,16632.13
1858,Client_1858,61,female,divorced,Andijan,master,19,86.474,2,1,4432.82,679,7750.7,1,1715.06,7843.93
1859,Client_1859,34,female,divorced,Bukhara,high_school,1,122.557,3,0,7235.33,606,15503.22,3,1999.76,4795.49
1860,Client_1860,59,female,divorced,Bukhara,high_school,19,17.366,0,1,8342.36,818,10288.47,1,3405.6,6084.82
1861,Client_1861,45,male,divorced,Samarkand,high_school,17,42.286,0,1,8623.28,767,14031.23,2,2953.02,10812.31
1862,Client_1862,40,male,widowed,Andijan,high_school,0,82.359,1,1,6339.22,687,13146.15,4,2005.06,12599.3
1863,Client_1863,22,female,single,Andijan,high_school,28,124.148,3,0,6357.89,603,13644.54,2,2106.01,13770.14
1864,Client_1864,59,male,single,Andijan,bachelor,28,121.181,3,0,6861.96,608,14477.24,3,2577.36,3631.68
1865,Client_1865,26,male,single,Tashkent,bachelor,18,123.305,3,0,7279.08,604,12485.33,3,4037.31,8429.33
1866,Client_1866,37,female,divorced,Bukhara,bachelor,5,141.436,3,0,8953.9,569,22549.57,1,4419.85,12074.54
1867,Client_1867,45,male,widowed,Andijan,high_school,7,71.122,1,1,5184.86,709,7005.3,3,2422.12,12040.61
1868,Client_1868,48,female,divorced,Tashkent,high_school,23,114.23,2,1,5820.62,622,8456.72,5,2261.33,8747.3
1869,Client_1869,22,female,divorced,Samarkand,bachelor,19,116.987,3,0,5002.88,617,8295.71,3,1004.24,5200.0
1870,Client_1870,55,female,single,Andijan,master,13,122.054,3,0,7641.63,607,15587.11,4,2569.27,9782.01
1871,Client_1871,57,male,divorced,Andijan,high_school,4,40.718,0,1,8652.05,770,15682.4,1,4544.72,11878.13
1872,Client_1872,25,male,married,Tashkent,master,33,120.093,3,0,4868.55,612,6757.39,2,1729.64,8958.09
1873,Client_1873,21,male,divorced,Bukhara,high_school,15,28.671,0,1,7133.05,794,12217.69,2,3035.31,4152.69
1874,Client_1874,60,male,married,Samarkand,master,6,98.995,2,1,8543.5,654,17758.39,2,2408.38,10926.32
1875,Client_1875,32,female,divorced,Andijan,master,15,141.545,3,0,8176.82,568,17135.47,3,4630.89,14661.93
1876,Client_1876,56,female,widowed,Bukhara,high_school,6,64.584,1,1,8159.13,722,14917.63,3,4644.73,8702.89
1877,Client_1877,43,male,widowed,Samarkand,bachelor,26,45.755,0,1,5215.19,760,6083.79,1,1347.75,8779.78
1878,Client_1878,51,female,single,Namangan,high_school,13,124.272,3,0,8154.15,603,11866.31,4,3992.79,9903.69
1879,Client_1879,31,female,divorced,Namangan,master,13,82.838,1,1,6721.11,686,13694.3,1,1546.5,13559.45
1880,Client_1880,30,male,married,Samarkand,bachelor,32,71.601,1,1,8605.24,709,13643.96,2,3781.31,5345.54
1881,Client_1881,23,female,married,Tashkent,bachelor,32,81.166,1,1,7673.75,689,10413.43,2,2083.13,17925.3
1882,Client_1882,34,male,divorced,Samarkand,bachelor,19,106.241,2,1,5776.75,639,11454.14,2,1492.03,4871.1
1883,Client_1883,36,female,married,Samarkand,master,6,46.461,0,1,7418.22,759,13861.61,1,1495.87,6061.38
1884,Client_1884,30,male,widowed,Tashkent,high_school,31,97.121,2,1,8227.77,657,15322.17,4,4742.02,17947.13
1885,Client_1885,49,female,married,Tashkent,bachelor,2,112.252,2,1,6240.45,625,10081.77,4,3318.06,13969.67
1886,Client_1886,30,female,single,Bukhara,high_school,28,164.719,3,0,7193.2,521,15354.58,4,1661.56,4934.15
1887,Client_1887,32,male,widowed,Bukhara,high_school,23,164.75,3,0,4995.09,522,12576.21,5,2196.59,11575.8
1888,Client_1888,50,male,widowed,Tashkent,bachelor,21,76.159,1,1,7823.55,699,8955.47,2,2293.55,8188.09
1889,Client_1889,61,male,widowed,Namangan,high_school,5,89.255,2,1,6915.6,673,9379.58,1,2113.45,12014.09
1890,Client_1890,21,male,divorced,Namangan,high_school,23,46.338,0,1,8371.13,760,12084.44,1,4601.34,5333.97
1891,Client_1891,25,female,divorced,Samarkand,master,22,35.232,0,1,7781.3,782,11976.47,1,1912.1,9814.73
1892,Client_1892,40,female,widowed,Andijan,high_school,9,96.893,2,1,6389.24,658,9753.44,2,2815.07,8954.2
1893,Client_1893,28,male,divorced,Samarkand,bachelor,15,42.784,0,1,5730.45,765,7290.86,2,2065.84,9739.77
1894,Client_1894,63,female,married,Samarkand,high_school,10,111.412,2,1,5385.4,629,6682.52,3,1488.09,8350.3
1895,Client_1895,32,male,divorced,Andijan,high_school,31,92.654,2,1,6238.87,667,7249.25,2,2375.56,8877.82
1896,Client_1896,21,male,divorced,Tashkent,high_school,5,93.798,2,1,8330.65,664,12033.18,2,4800.08,20154.17
1897,Client_1897,40,female,widowed,Namangan,bachelor,23,14.948,0,1,4365.6,822,6095.47,3,2238.0,3798.27
1898,Client_1898,48,female,single,Samarkand,bachelor,32,143.181,3,0,5446.41,565,11253.45,2,1377.1,4444.21
1899,Client_1899,63,male,single,Andijan,high_school,11,82.789,1,1,8288.5,685,13551.92,3,4473.9,15970.6
1900,Client_1900,57,male,single,Bukhara,high_school,26,117.085,3,0,8993.43,617,15403.97,1,5171.01,5837.67
1901,Client_1901,57,male,married,Samarkand,master,17,99.232,2,1,5525.26,653,7945.98,2,1717.17,8098.83
1902,Client_1902,32,female,divorced,Namangan,high_school,12,100.933,2,1,5429.79,649,8785.82,4,1810.12,7971.5
1903,Client_1903,57,female,single,Tashkent,master,29,82.567,1,1,9110.74,686,11334.85,3,2282.46,10204.49
1904,Client_1904,64,female,widowed,Samarkand,high_school,12,25.146,0,1,6814.61,801,7114.18,1,2303.17,16088.52
1905,Client_1905,48,female,single,Samarkand,bachelor,33,0.922,0,1,5658.19,850,6489.99,2,2655.14,6026.46
1906,Client_1906,35,male,single,Andijan,high_school,29,55.98,1,1,8566.93,739,17346.3,3,2646.0,9225.59
1907,Client_1907,26,male,divorced,Bukhara,master,24,129.561,3,0,7755.22,592,13035.55,4,1572.22,7511.71
1908,Client_1908,64,male,divorced,Bukhara,bachelor,1,93.894,2,1,8104.98,664,17720.15,2,2718.56,6415.71
1909,Client_1909,40,male,divorced,Tashkent,bachelor,17,74.07,1,1,5736.34,703,8514.94,3,2187.09,7044.35
1910,Client_1910,34,male,married,Namangan,high_school,4,104.251,2,1,7562.24,643,12685.57,2,3225.62,14079.18
1911,Client_1911,22,male,married,Tashkent,bachelor,18,98.136,2,1,8869.43,655,18248.91,2,4199.94,17599.84
1912,Client_1912,29,female,single,Samarkand,bachelor,17,89.129,2,1,7961.19,674,9694.24,4,1788.99,16932.16
1913,Client_1913,57,female,divorced,Samarkand,high_school,31,51.225,0,1,8379.8,749,9914.18,2,3250.53,7500.66
1914,Client_1914,40,male,single,Bukhara,high_school,20,62.146,1,1,9104.71,728,18521.55,0,2791.0,5201.21
1915,Client_1915,46,male,widowed,Namangan,master,9,113.203,2,1,7641.5,625,13807.09,4,4425.87,18716.89
1916,Client_1916,49,female,widowed,Andijan,high_school,21,59.147,1,1,6152.32,733,6570.75,3,2116.15,3252.52
1917,Client_1917,21,female,divorced,Namangan,bachelor,12,8.154,0,1,8315.67,835,7821.25,1,1996.17,20135.2
1918,Client_1918,55,female,divorced,Samarkand,bachelor,16,154.088,3,0,5341.44,544,14049.42,1,1156.94,11524.85
1919,Client_1919,26,female,widowed,Andijan,master,8,105.148,2,1,6666.52,641,14620.72,3,2041.04,15493.99
1920,Client_1920,57,male,divorced,Namangan,master,23,108.061,2,1,7882.12,634,13602.84,5,2140.4,10044.75
1921,Client_1921,25,male,married,Namangan,phd,13,82.051,1,1,2173.93,687,2759.89,3,999.83,1944.37
1922,Client_1922,53,male,married,Andijan,high_school,7,167.783,3,0,7378.7,516,19635.18,4,3975.54,12639.17
1923,Client_1923,34,male,divorced,Samarkand,master,18,24.891,0,1,7449.44,802,9222.01,2,2421.24,14768.53
1924,Client_1924,32,male,widowed,Namangan,high_school,27,83.493,1,1,5296.1,684,8238.1,3,2283.24,4034.15
1925,Client_1925,62,female,single,Andijan,bachelor,29,72.047,1,1,7488.79,707,13369.21,4,3685.4,15690.84
1926,Client_1926,40,male,divorced,Samarkand,bachelor,6,77.761,1,1,7284.92,696,10618.12,3,2618.17,6681.63
1927,Client_1927,44,female,divorced,Andijan,high_school,25,109.047,2,1,7050.96,634,13595.26,3,1597.26,10459.07
1928,Client_1928,63,male,single,Andijan,master,10,54.608,0,1,8784.15,743,16719.35,1,2562.11,19439.02
1929,Client_1929,54,male,divorced,Namangan,high_school,13,85.444,1,1,8318.36,680,16478.89,3,4601.94,7377.13
1930,Client_1930,45,male,single,Samarkand,bachelor,20,179.454,3,0,7959.97,492,16751.67,4,4217.13,7830.78
1931,Client_1931,49,male,widowed,Namangan,master,7,90.564,2,1,5463.67,670,7873.96,3,1281.85,3417.76
1932,Client_1932,59,male,married,Tashkent,master,2,98.635,2,1,6973.99,655,10265.13,2,2019.52,5531.96
1933,Client_1933,51,female,widowed,Tashkent,high_school,27,54.451,0,1,8776.65,743,11952.34,2,4455.61,6960.34
1934,Client_1934,63,female,married,Samarkand,bachelor,28,0.97,0,1,6678.01,850,8800.34,1,2633.53,6055.98
1935,Client_1935,43,female,single,Andijan,master,22,68.56,1,1,9331.39,714,13885.49,1,4702.9,10006.99
1936,Client_1936,64,male,married,Namangan,high_school,17,1.214,0,1,8003.79,850,8001.46,1,2276.57,17047.81
1937,Client_1937,58,male,widowed,Namangan,bachelor,34,116.207,3,0,9564.34,618,13499.24,4,5557.64,22299.53
1938,Client_1938,40,female,married,Samarkand,high_school,12,112.919,2,1,5399.0,624,8714.39,5,2772.08,7086.52
1939,Client_1939,43,male,single,Samarkand,bachelor,11,96.881,2,1,6768.01,658,12053.51,2,1888.15,5119.45
1940,Client_1940,36,male,married,Tashkent,master,4,66.48,1,1,6909.8,718,11491.19,3,2925.47,6547.87
1941,Client_1941,62,female,divorced,Bukhara,bachelor,10,114.882,2,1,7909.26,622,14165.92,1,1939.66,15600.32
1942,Client_1942,28,male,widowed,Samarkand,bachelor,10,158.327,3,0,5892.1,535,14363.99,3,2030.27,10928.97
1943,Client_1943,41,female,divorced,Bukhara,bachelor,30,84.494,1,1,4588.59,682,8765.37,3,2128.41,11170.53
1944,Client_1944,21,male,single,Samarkand,bachelor,30,137.494,3,0,7567.3,577,14039.22,4,2512.73,4002.93
1945,Client_1945,28,female,married,Andijan,high_school,12,35.756,0,1,6450.29,780,6970.21,1,2984.57,12910.37
1946,Client_1946,49,male,divorced,Andijan,high_school,13,56.529,1,1,6293.95,738,9788.13,2,1875.04,9513.86
1947,Client_1947,52,male,divorced,Tashkent,bachelor,24,120.035,3,0,5960.79,612,10097.37,4,2911.74,13741.91
1948,Client_1948,58,female,married,Tashkent,bachelor,32,65.634,1,1,7185.83,721,8505.57,1,2470.75,11873.39
1949,Client_1949,25,male,married,Bukhara,bachelor,32,110.723,2,1,5384.71,631,12690.78,1,2779.55,7502.71
1950,Client_1950,42,male,widowed,Samarkand,high_school,14,87.8,2,1,6708.71,675,10205.74,4,1708.55,12288.35
1951,Client_1951,54,female,divorced,Namangan,high_school,15,87.872,2,1,5756.93,676,10380.35,1,1984.94,12475.54
1952,Client_1952,21,male,divorced,Tashkent,high_school,5,100.357,2,1,6086.23,650,10467.88,3,2346.69,6481.82
1953,Client_1953,46,female,single,Namangan,master,24,48.114,0,1,7530.72,755,8552.02,4,2782.89,5384.87
1954,Client_1954,63,male,widowed,Namangan,bachelor,14,136.388,3,0,7977.11,579,10901.8,4,2977.36,10897.03
1955,Client_1955,30,male,single,Samarkand,high_school,3,61.63,1,1,6540.84,728,10950.32,1,2471.92,6076.7
1956,Client_1956,50,male,divorced,Bukhara,high_school,3,72.314,1,1,8451.75,707,11174.09,1,5033.2,11486.62
1957,Client_1957,38,male,single,Samarkand,phd,29,148.563,3,0,5540.93,554,9335.91,3,1536.29,13753.12
1958,Client_1958,37,female,divorced,Tashkent,high_school,33,121.326,3,0,4720.15,609,11385.2,3,2395.31,7779.96
1959,Client_1959,46,male,divorced,Namangan,master,26,134.665,3,0,4995.51,582,9417.46,3,2101.69,9427.53
1960,Client_1960,28,female,single,Samarkand,high_school,30,102.136,2,1,5386.89,647,6428.0,4,1968.65,9997.3
1961,Client_1961,60,male,single,Samarkand,master,31,83.57,1,1,5030.66,684,7386.8,3,2280.96,10772.66
1962,Client_1962,32,male,married,Samarkand,master,8,127.297,3,0,10031.73,596,19987.41,2,5431.31,23958.35
1963,Client_1963,47,male,married,Tashkent,bachelor,7,42.12,0,1,4674.67,767,6071.21,3,1807.49,8496.85
1964,Client_1964,28,male,married,Bukhara,high_school,13,38.124,0,1,8406.14,775,8351.26,3,4589.09,12207.31
1965,Client_1965,45,female,divorced,Samarkand,high_school,32,30.479,0,1,6962.31,791,9533.34,1,1653.68,7906.83
1966,Client_1966,24,female,single,Tashkent,bachelor,22,207.849,3,0,7336.9,435,13977.45,5,3384.03,8955.04
1967,Client_1967,53,female,widowed,Namangan,bachelor,20,1.465,0,1,5641.41,850,8059.71,0,1880.12,6594.58
1968,Client_1968,21,female,divorced,Andijan,high_school,11,78.226,1,1,7488.18,695,13088.55,2,2655.95,8603.4
1969,Client_1969,39,male,widowed,Tashkent,high_school,1,83.672,1,1,5629.12,684,6402.94,2,2411.56,10634.82
1970,Client_1970,51,female,single,Andijan,bachelor,12,90.077,2,1,8384.15,671,12098.2,4,3286.31,14046.96
1971,Client_1971,36,female,divorced,Samarkand,bachelor,3,144.849,3,0,8508.27,561,16077.74,3,3000.97,7691.39
1972,Client_1972,34,male,widowed,Samarkand,high_school,19,69.293,1,1,6797.71,712,11094.78,3,2197.9,16581.32
1973,Client_1973,25,male,widowed,Tashkent,high_school,13,13.426,0,1,6895.95,825,8124.35,2,3084.74,9347.13
1974,Client_1974,61,male,married,Andijan,phd,29,78.84,1,1,7649.09,694,10647.02,5,3076.71,12484.63
1975,Client_1975,46,male,married,Samarkand,bachelor,28,135.605,3,0,7572.41,580,19429.53,3,2493.78,14426.98
1976,Client_1976,48,female,married,Namangan,master,7,154.774,3,0,8536.22,543,12290.22,3,2407.08,14745.08
1977,Client_1977,22,female,divorced,Bukhara,bachelor,11,98.751,2,1,8493.77,654,19388.12,3,4330.02,9530.89
1978,Client_1978,26,male,single,Bukhara,high_school,25,119.57,3,0,6956.74,613,8917.4,2,3616.71,14577.24
1979,Client_1979,29,male,single,Samarkand,high_school,1,54.321,0,1,6284.16,743,8169.88,2,1794.22,4526.53
1980,Client_1980,53,male,married,Andijan,high_school,13,24.201,0,1,8217.43,803,11459.35,2,2503.52,13460.08
1981,Client_1981,61,female,married,Samarkand,master,5,64.632,1,1,6765.57,722,8032.05,2,2000.29,7081.08
1982,Client_1982,45,female,married,Andijan,bachelor,30,89.528,2,1,7170.62,672,9077.47,3,3971.29,12416.1
